shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_2_0_1,38.639754,-9.151818,197,5152.651887648363299
shp_2_0_1,38.639716,-9.151849,198,5157.691079729826924
shp_2_0_1,38.639643,-9.151901,199,5166.990536582952700
shp_2_0_1,38.639568,-9.151952,200,5176.443303282264424
shp_2_0_1,38.639497,-9.151974,201,5184.577657675774390
shp_2_0_1,38.639407,-9.151990,202,5194.693486831145492
shp_2_0_1,38.639319,-9.151990,203,5204.478605134328973
shp_2_0_1,38.639264,-9.151985,204,5210.556835230438992
shp_2_0_1,38.639203,-9.151966,205,5217.539658149839852
shp_2_0_1,38.639120,-9.151944,206,5226.961102642530022
shp_2_0_1,38.638653,-9.151775,207,5280.982266890337996
shp_2_0_1,38.638567,-9.151724,208,5291.511094288782260
shp_2_0_1,38.638493,-9.151668,209,5301.016039594282120
shp_2_0_1,38.638441,-9.151609,210,5308.775493952632132
shp_2_0_1,38.638311,-9.151472,211,5327.478704985399418
shp_2_0_1,38.638259,-9.151421,212,5334.797936948338247
shp_2_0_1,38.638225,-9.151397,213,5339.070780124454359
shp_2_0_1,38.638190,-9.151377,214,5343.383499113003381
shp_2_0_1,38.638139,-9.151368,215,5349.048219498220533
shp_2_0_1,38.638102,-9.151368,216,5353.229136311733782
shp_2_0_1,38.638053,-9.151376,217,5358.645720990631162
shp_2_0_1,38.637546,-9.151510,218,5416.212238167694522
shp_2_0_1,38.637498,-9.151504,219,5421.591585419359944
shp_2_0_1,38.637454,-9.151496,220,5426.534509222386987
shp_2_0_1,38.637387,-9.151470,221,5434.339722520142459
shp_2_0_1,38.637336,-9.151421,222,5441.446380342554221
shp_2_0_1,38.637296,-9.151365,223,5447.981668258687023
shp_2_0_1,38.637075,-9.151051,224,5484.713965707418538
