pattern_id_tml_temp,route_id,route_short_name,direction_id,shape_id,stop_sequence,stop_id,stop_name,stop_lat,stop_lon
117_0_71,117_0,738,1,117_0_DESC_shp,15,2022,Estação Entrecampos,38.7459245,-9.147478
117_0_71,117_0,738,1,117_0_DESC_shp,16,2001,Entrecampos,38.7472583,-9.1477978
117_0_71,117_0,738,1,117_0_DESC_shp,17,2003,Entrecampos Norte,38.7497975,-9.148245
117_0_71,117_0,738,1,117_0_DESC_shp,18,2017,Campo Grande,38.7522985,-9.149571
117_0_71,117_0,738,1,117_0_DESC_shp,19,5703,Campo Grande - Av. Brasil,38.7548105,-9.152098
117_0_71,117_0,738,1,117_0_DESC_shp,20,5701,Cidade Universitária,38.7538495,-9.156515
117_0_71,117_0,738,1,117_0_DESC_shp,21,13507,Cantina Universidade,38.7507535,-9.158861
117_0_71,117_0,738,1,117_0_DESC_shp,22,12005,R. Luis Camões,38.7041025,-9.182767
117_0_71,117_0,738,1,117_0_DESC_shp,23,13508,Hosp. Sta. Maria,38.7501925,-9.161579
117_0_71,117_0,738,1,117_0_DESC_shp,24,13619,R. S. Tomás Aquino,38.7516275,-9.167504
117_0_71,117_0,738,1,117_0_DESC_shp,25,13621,R. António Albino Machado,38.7541921,-9.1691232
117_0_71,117_0,738,1,117_0_DESC_shp,26,50476,R. A. A. Machado / R. Tomás Fonseca,38.7554325,-9.169561
117_0_71,117_0,738,1,117_0_DESC_shp,27,50177,R. Tomás Fonseca / R. A. A. Machado,38.7559805,-9.170857
117_0_71,117_0,738,1,117_0_DESC_shp,28,50143,R. Tomás Fonseca,38.7561245,-9.176444
117_0_71,117_0,738,1,117_0_DESC_shp,29,50471,Estr. Luz,38.7549416,-9.175959
117_0_71,117_0,738,1,117_0_DESC_shp,30,12113,R. Lusíadas,38.7053562,-9.1801892
117_0_71,117_0,738,1,117_0_DESC_shp,31,12101,Calvário,38.7045525,-9.176497
117_0_71,117_0,738,1,117_0_DESC_shp,32,4001,Alcântara - Av. 24 Julho,38.7041425,-9.173819
117_0_71,117_0,738,1,117_0_DESC_shp,33,10203,Av. Infante Santo,38.7041875,-9.167954
117_0_71,117_0,738,1,117_0_DESC_shp,34,10205,Cova Moura,38.7071425,-9.167399
117_0_71,117_0,738,1,117_0_DESC_shp,35,10101,Av. Inf. Santo (Gasómetro),38.7098645,-9.165856
117_0_72,117_0,738,0,117_0_ASC_shp,0,50471,Estr. Luz,38.7549416,-9.175959
117_0_72,117_0,738,0,117_0_ASC_shp,1,5702,Cidade Universitária,38.7528445,-9.155917
117_0_72,117_0,738,0,117_0_ASC_shp,2,5704,Campo Grande - Av. Brasil,38.7539155,-9.152561
117_0_72,117_0,738,0,117_0_ASC_shp,3,2008,Campo Grande,38.7521215,-9.151244
117_0_72,117_0,738,0,117_0_ASC_shp,4,2006,Entrecampos Norte,38.7493055,-9.1493676
117_0_72,117_0,738,0,117_0_ASC_shp,5,2004,Entrecampos,38.7474185,-9.148441
117_0_72,117_0,738,0,117_0_ASC_shp,6,2020,Estação Entrecampos,38.7445695,-9.147622
117_0_72,117_0,738,0,117_0_ASC_shp,7,1906,Campo Pequeno - Av. República,38.7417075,-9.146891
117_0_72,117_0,738,0,117_0_ASC_shp,8,1810,Av. República,38.7384665,-9.146108
117_0_72,117_0,738,0,117_0_ASC_shp,9,1802,Saldanha,38.7338955,-9.145065
117_0_72,117_0,738,0,117_0_ASC_shp,10,1704,Picoas,38.7314305,-9.146328
117_0_72,117_0,738,0,117_0_ASC_shp,11,50420,R. Virgílio Correia,38.7548455,-9.173742
117_0_72,117_0,738,0,117_0_ASC_shp,12,1702,Av. Fontes P. Melo,38.7286065,-9.148142
117_0_72,117_0,738,0,117_0_ASC_shp,13,1206,Mq. Pombal - Av. Fontes P. Melo,38.7262543,-9.1497582
117_0_72,117_0,738,0,117_0_ASC_shp,14,1208,Mq. Pombal - R. Braamcamp,38.7240155,-9.150897
117_0_72,117_0,738,0,117_0_ASC_shp,15,6806,R. Braamcamp,38.7222335,-9.151983
117_0_72,117_0,738,0,117_0_ASC_shp,16,6804,Rato,38.7200855,-9.154839
117_0_72,117_0,738,0,117_0_ASC_shp,17,6802,Av. Álvares Cabral,38.7183405,-9.156944
117_0_72,117_0,738,0,117_0_ASC_shp,18,8104,Jardim Estrela,38.7157705,-9.159577
117_0_72,117_0,738,0,117_0_ASC_shp,19,8102,Estrela,38.7132755,-9.162171
117_0_72,117_0,738,0,117_0_ASC_shp,20,10104,Av. Inf. Santo / R. Santana à Lapa,38.7113945,-9.164367
117_0_72,117_0,738,0,117_0_ASC_shp,21,10102,Av. Inf. Santo (Gasómetro),38.7094285,-9.166673
117_0_72,117_0,738,0,117_0_ASC_shp,22,50145,R. Tomás Fonseca / R. A. A. Machado,38.7557555,-9.170451
117_0_72,117_0,738,0,117_0_ASC_shp,23,10206,Cova Moura,38.7070215,-9.167627
117_0_72,117_0,738,0,117_0_ASC_shp,24,10204,Av. Infante Santo,38.7038015,-9.168235
117_0_72,117_0,738,0,117_0_ASC_shp,25,4004,Alcântara - Av. 24 Julho,38.7043015,-9.173947
117_0_72,117_0,738,0,117_0_ASC_shp,26,12102,Calvário,38.7046565,-9.176566
117_0_72,117_0,738,0,117_0_ASC_shp,27,12114,R. Lusíadas,38.7051775,-9.180951
117_0_72,117_0,738,0,117_0_ASC_shp,28,12004,R. Luis Camões,38.7045265,-9.183044
117_0_72,117_0,738,0,117_0_ASC_shp,29,12002,Jardim Alto Sto. Amaro,38.7040384,-9.1857389
117_0_72,117_0,738,0,117_0_ASC_shp,30,12010,Alto Sto. Amaro,38.7025625,-9.18793
117_0_72,117_0,738,0,117_0_ASC_shp,31,12001,Alto Sto. Amaro,38.7023656,-9.18808
117_0_72,117_0,738,0,117_0_ASC_shp,32,50017,Qta. Barros,38.7557205,-9.168289
117_0_72,117_0,738,0,117_0_ASC_shp,33,13622,R. António Albino Machado,38.7546055,-9.168141
117_0_72,117_0,738,0,117_0_ASC_shp,34,50462,R. A. A. Machado / R. S. Tomás Aquino,38.7528096,-9.167911
117_0_72,117_0,738,0,117_0_ASC_shp,35,13620,R. S. Tomás Aquino,38.7514685,-9.167668
117_0_72,117_0,738,0,117_0_ASC_shp,36,13509,Hosp. Sta. Maria,38.7499985,-9.159704
117_0_72,117_0,738,0,117_0_ASC_shp,37,13510,Cantina Universidade,38.7513975,-9.158762
118_0_73,118_0,755,0,118_0_ASC_shp,0,12502,Poço Bispo,38.7424639,-9.1011862
118_0_73,118_0,755,0,118_0_ASC_shp,1,3718,Av. Paulo VI (Igreja),38.7431935,-9.111947
118_0_73,118_0,755,0,118_0_ASC_shp,2,3703,Pç. Eduardo Mondlane,38.7444575,-9.113227
118_0_73,118_0,755,0,118_0_ASC_shp,3,3705,Pç. Dr. Fernando Amado,38.7465515,-9.112805
118_0_73,118_0,755,0,118_0_ASC_shp,4,3713,R. Salgueiro Maia,38.7481655,-9.112941
118_0_73,118_0,755,0,118_0_ASC_shp,5,24377,Esc. D. Dinis,38.7520445,-9.113501
118_0_73,118_0,755,0,118_0_ASC_shp,6,24370,ISEL,38.7550915,-9.113542
118_0_73,118_0,755,0,118_0_ASC_shp,7,8430,Esc. Vitorino Nemésio,38.7566445,-9.114621
118_0_73,118_0,755,0,118_0_ASC_shp,8,8428,R. Cons. Emídio Navarro (ISEL),38.7571066,-9.116174
118_0_73,118_0,755,0,118_0_ASC_shp,9,8426,R. Cons. Emídio Navarro,38.7568685,-9.118507
118_0_73,118_0,755,0,118_0_ASC_shp,10,14701,R. Adães Bermudes,38.7567582,-9.1216504
118_0_73,118_0,755,0,118_0_ASC_shp,11,12511,Poço Bispo,38.7430369,-9.1017625
118_0_73,118_0,755,0,118_0_ASC_shp,12,14703,R. Luis Cristino Silva,38.7581146,-9.122924
118_0_73,118_0,755,0,118_0_ASC_shp,13,14705,B. Loios,38.7592535,-9.12471
118_0_73,118_0,755,0,118_0_ASC_shp,14,14707,Esc. Damião Góis,38.7573925,-9.126541
118_0_73,118_0,755,0,118_0_ASC_shp,15,14720,Colégio Valsassina,38.7553745,-9.126376
118_0_73,118_0,755,0,118_0_ASC_shp,16,14713,R. Ferreira Castro,38.7541615,-9.12488
118_0_73,118_0,755,0,118_0_ASC_shp,17,14715,B. Flamenga,38.7527575,-9.123593
118_0_73,118_0,755,0,118_0_ASC_shp,18,14726,Pq. Bela Vista,38.7510625,-9.12455
118_0_73,118_0,755,0,118_0_ASC_shp,19,50229,Av. Dr. Arlindo Vicente,38.7528975,-9.126269
118_0_73,118_0,755,0,118_0_ASC_shp,20,7402,Av. D. Rodrigo Cunha / R. Ed. Noronha,38.7545785,-9.131616
118_0_73,118_0,755,0,118_0_ASC_shp,21,7404,Av. D. Rodrigo Cunha,38.7548515,-9.134217
118_0_73,118_0,755,0,118_0_ASC_shp,22,12523,Fábrica Braço Prata,38.7446065,-9.102131
118_0_73,118_0,755,0,118_0_ASC_shp,23,7406,Av. Sta. Joana Princesa,38.7546805,-9.13655
118_0_73,118_0,755,0,118_0_ASC_shp,24,7408,Lg. Frei Heitor Pinto,38.7550735,-9.138834
118_0_73,118_0,755,0,118_0_ASC_shp,25,108,Pç. Alvalade,38.7534145,-9.143272
118_0_73,118_0,755,0,118_0_ASC_shp,26,103,Pç. Alvalade (Esc. Eugénio Santos),38.7542155,-9.144418
118_0_73,118_0,755,0,118_0_ASC_shp,27,11321,Hosp. Júlio Matos,38.7563505,-9.146945
118_0_73,118_0,755,0,118_0_ASC_shp,28,5703,Campo Grande - Av. Brasil,38.7548105,-9.152098
118_0_73,118_0,755,0,118_0_ASC_shp,29,5701,Cidade Universitária,38.7538495,-9.156515
118_0_73,118_0,755,0,118_0_ASC_shp,30,13507,Cantina Universidade,38.7507535,-9.158861
118_0_73,118_0,755,0,118_0_ASC_shp,31,13508,Hosp. Sta. Maria,38.7501925,-9.161579
118_0_73,118_0,755,0,118_0_ASC_shp,32,12713,Universidade Católica,38.74726,-9.163466
118_0_73,118_0,755,0,118_0_ASC_shp,33,50477,Estação Braço Prata,38.7469695,-9.10335
118_0_73,118_0,755,0,118_0_ASC_shp,34,1608,Esc. D. Pedro V,38.7412746,-9.1630873
118_0_73,118_0,755,0,118_0_ASC_shp,35,1612,Sete Rios,38.742268,-9.167831
118_0_73,118_0,755,0,118_0_ASC_shp,36,50228,Vale Formoso Cima,38.7497855,-9.103086
118_0_73,118_0,755,0,118_0_ASC_shp,37,2207,Estação Braço Prata,38.7470915,-9.104967
118_0_73,118_0,755,0,118_0_ASC_shp,38,2210,B. Prodac,38.7467385,-9.106871
118_0_73,118_0,755,0,118_0_ASC_shp,39,2212,Av. Paulo VI,38.7479815,-9.107802
118_0_73,118_0,755,0,118_0_ASC_shp,40,3720,Av. Paulo VI / R. José Patrocínio,38.7443665,-9.110924
118_0_74,118_0,755,1,118_0_DESC_shp,0,1612,Sete Rios,38.742268,-9.167831
118_0_74,118_0,755,1,118_0_DESC_shp,1,11302,Hosp. Júlio Matos,38.7559385,-9.145631
118_0_74,118_0,755,1,118_0_DESC_shp,2,104,Pç. Alvalade (Esc. Eugénio Santos),38.7540475,-9.144636
118_0_74,118_0,755,1,118_0_DESC_shp,3,105,Pç. Alvalade,38.7534745,-9.142573
118_0_74,118_0,755,1,118_0_DESC_shp,4,7409,Lg. Frei Heitor Pinto,38.7546225,-9.138531
118_0_74,118_0,755,1,118_0_DESC_shp,5,7407,Av. Sta. Joana Princesa,38.7545895,-9.13638
118_0_74,118_0,755,1,118_0_DESC_shp,6,7405,Av. D. Rodrigo Cunha,38.7547065,-9.134111
118_0_74,118_0,755,1,118_0_DESC_shp,7,7403,Av. D. Rodrigo Cunha / R. Ed. Noronha,38.7543985,-9.131567
118_0_74,118_0,755,1,118_0_DESC_shp,8,50230,Av. Dr. Arlindo Vicente,38.7525485,-9.1262508
118_0_74,118_0,755,1,118_0_DESC_shp,9,14725,Pq. Bela Vista,38.7510396,-9.1248
118_0_74,118_0,755,1,118_0_DESC_shp,10,14711,B. Flamenga,38.7528555,-9.123429
118_0_74,118_0,755,1,118_0_DESC_shp,11,1603,Sete Rios,38.7417612,-9.1676049
118_0_74,118_0,755,1,118_0_DESC_shp,12,14712,R. Ferreira Castro,38.7544765,-9.124961
118_0_74,118_0,755,1,118_0_DESC_shp,13,14710,Colégio Valsassina,38.7554535,-9.12636
118_0_74,118_0,755,1,118_0_DESC_shp,14,14708,Esc. Damião Góis,38.7576195,-9.126371
118_0_74,118_0,755,1,118_0_DESC_shp,15,14706,B. Loios,38.7591195,-9.124798
118_0_74,118_0,755,1,118_0_DESC_shp,16,14704,R. Luis Cristino Silva,38.7579005,-9.12318
118_0_74,118_0,755,1,118_0_DESC_shp,17,14702,R. Adães Bermudes,38.7562025,-9.120711
118_0_74,118_0,755,1,118_0_DESC_shp,18,8425,R. Cons. Emídio Navarro,38.7565965,-9.118293
118_0_74,118_0,755,1,118_0_DESC_shp,19,8427,R. Cons. Emídio Navarro (ISEL),38.7570985,-9.116604
118_0_74,118_0,755,1,118_0_DESC_shp,20,24367,ISEL,38.7557575,-9.113724
118_0_74,118_0,755,1,118_0_DESC_shp,21,50070,Av. Dr. Augusto Castro,38.7537245,-9.114227
118_0_74,118_0,755,1,118_0_DESC_shp,22,1605,Esc. D. Pedro V,38.7412205,-9.163244
118_0_74,118_0,755,1,118_0_DESC_shp,23,24375,Esc. D. Dinis,38.7521345,-9.114043
118_0_74,118_0,755,1,118_0_DESC_shp,24,3714,R. Salgueiro Maia,38.7480375,-9.112945
118_0_74,118_0,755,1,118_0_DESC_shp,25,3708,Pç. Dr. Fernando Amado,38.7463375,-9.112974
118_0_74,118_0,755,1,118_0_DESC_shp,26,3706,Pç. Eduardo Mondlane,38.7441325,-9.113681
118_0_74,118_0,755,1,118_0_DESC_shp,27,3717,Av. Paulo VI (Igreja),38.7430705,-9.111794
118_0_74,118_0,755,1,118_0_DESC_shp,28,3719,Av. Paulo VI / R. José Patrocínio,38.7443355,-9.110766
118_0_74,118_0,755,1,118_0_DESC_shp,29,2218,Av. Paulo VI,38.7482555,-9.108779
118_0_74,118_0,755,1,118_0_DESC_shp,30,2211,Av. Paulo VI,38.7482765,-9.107929
118_0_74,118_0,755,1,118_0_DESC_shp,31,2209,B. Prodac,38.7466005,-9.107111
118_0_74,118_0,755,1,118_0_DESC_shp,32,2213,Estação Braço Prata,38.7457845,-9.104719
118_0_74,118_0,755,1,118_0_DESC_shp,33,50540,R. S. Pereira Gomes (Mercado),38.7428055,-9.158508
118_0_74,118_0,755,1,118_0_DESC_shp,34,12524,Fábrica Braço Prata,38.7443585,-9.102207
118_0_74,118_0,755,1,118_0_DESC_shp,35,12502,Poço Bispo,38.7424639,-9.1011862
118_0_74,118_0,755,1,118_0_DESC_shp,36,50595,Universidade Católica,38.7501095,-9.1644191
118_0_74,118_0,755,1,118_0_DESC_shp,37,13509,Hosp. Sta. Maria,38.7499985,-9.159704
118_0_74,118_0,755,1,118_0_DESC_shp,38,13510,Cantina Universidade,38.7513975,-9.158762
118_0_74,118_0,755,1,118_0_DESC_shp,39,5702,Cidade Universitária,38.7528445,-9.155917
118_0_74,118_0,755,1,118_0_DESC_shp,40,5712,Campo Grande - Av. Brasil,38.7551075,-9.150422
120_0_75,120_0,799,1,120_0_DESC_shp,0,18128,Alfragide Norte,38.7394576,-9.221506
120_0_75,120_0,799,1,120_0_DESC_shp,1,18109,Alfragide (F. Aérea),38.7387685,-9.2140307
120_0_75,120_0,799,1,120_0_DESC_shp,2,8819,Buraca (B. Tacha),38.7417955,-9.2117
120_0_75,120_0,799,1,120_0_DESC_shp,3,8815,Estr. Alfragide,38.7407535,-9.208894
120_0_75,120_0,799,1,120_0_DESC_shp,4,50240,Estr. Alfragide (Buraca),38.7417225,-9.206603
120_0_75,120_0,799,1,120_0_DESC_shp,5,8811,Buraca,38.7438645,-9.205515
120_0_75,120_0,799,1,120_0_DESC_shp,6,8813,R. Venezuela,38.7451076,-9.202739
120_0_75,120_0,799,1,120_0_DESC_shp,7,2812,Estação Benfica,38.7448815,-9.199819
120_0_75,120_0,799,1,120_0_DESC_shp,8,2801,Estação Benfica - Av. Gomes Pereira,38.7452825,-9.197948
120_0_75,120_0,799,1,120_0_DESC_shp,9,2803,R. Gen. Morais Sarmento,38.7473125,-9.197746
120_0_75,120_0,799,1,120_0_DESC_shp,10,10907,Estr. Benfica / Av. Gomes Pereira,38.7501346,-9.197467
120_0_75,120_0,799,1,120_0_DESC_shp,11,18127,Av. Qta. Grande,38.7396285,-9.223885
120_0_75,120_0,799,1,120_0_DESC_shp,12,10914,Av. Uruguai,38.7514995,-9.197264
120_0_75,120_0,799,1,120_0_DESC_shp,13,10912,Qta. Granja - Av. Uruguai,38.7532205,-9.196342
120_0_75,120_0,799,1,120_0_DESC_shp,14,10917,Qta. Granja,38.754461,-9.19548
120_0_75,120_0,799,1,120_0_DESC_shp,15,10819,Colégio Militar (Metro),38.7526705,-9.189512
120_0_75,120_0,799,1,120_0_DESC_shp,16,50626,Av. Qta. Grande / R. Beatriz Costa,38.7375365,-9.2260069
120_0_75,120_0,799,1,120_0_DESC_shp,17,50624,Av. Qta. Grande / R. Miradouro,38.7363882,-9.2255013
120_0_75,120_0,799,1,120_0_DESC_shp,18,50599,Av. Qta. Grande,38.7355955,-9.2233514
120_0_75,120_0,799,1,120_0_DESC_shp,19,50055,Estr. Alfragide / R. Encosta,38.7347565,-9.221361
120_0_75,120_0,799,1,120_0_DESC_shp,20,50058,Alfragide (Qta. Grande),38.7357623,-9.2187781
120_0_75,120_0,799,1,120_0_DESC_shp,21,50054,Av. Almeida Garrett,38.7382595,-9.217935
120_0_75,120_0,799,1,120_0_DESC_shp,22,18107,Alfragide (NATO),38.7366465,-9.215851
120_0_76,120_0,799,0,120_0_ASC_shp,0,10819,Colégio Militar (Metro),38.7526705,-9.189512
120_0_76,120_0,799,0,120_0_ASC_shp,1,8814,Buraca,38.7437795,-9.205765
120_0_76,120_0,799,0,120_0_ASC_shp,2,50239,Estr. Alfragide (Buraca),38.742764,-9.2059447
120_0_76,120_0,799,0,120_0_ASC_shp,3,8818,Estr. Alfragide,38.7408385,-9.208896
120_0_76,120_0,799,0,120_0_ASC_shp,4,8820,Buraca (B. Tacha),38.7423545,-9.211525
120_0_76,120_0,799,0,120_0_ASC_shp,5,18112,Alfragide (F. Aérea),38.7382593,-9.2141047
120_0_76,120_0,799,0,120_0_ASC_shp,6,50052,Alfragide (NATO),38.7372005,-9.216099
120_0_76,120_0,799,0,120_0_ASC_shp,7,50053,Av. Almeida Garrett,38.7383635,-9.217762
120_0_76,120_0,799,0,120_0_ASC_shp,8,18129,Alfragide (Qta. Grande),38.7354955,-9.2189662
120_0_76,120_0,799,0,120_0_ASC_shp,9,50057,Estr. Alfragide / R. Encosta,38.7348795,-9.221474
120_0_76,120_0,799,0,120_0_ASC_shp,10,50598,Av. Qta. Grande,38.7357031,-9.223574
120_0_76,120_0,799,0,120_0_ASC_shp,11,50242,Hosp. Luz,38.7554256,-9.192377
120_0_76,120_0,799,0,120_0_ASC_shp,12,50600,Av. Qta. Grande / R. Miradouro,38.7361093,-9.2251761
120_0_76,120_0,799,0,120_0_ASC_shp,13,50625,Av. Qta. Grande / R. Beatriz Costa,38.7378801,-9.2260934
120_0_76,120_0,799,0,120_0_ASC_shp,14,50627,Tv. Torres,38.7384486,-9.2250453
120_0_76,120_0,799,0,120_0_ASC_shp,15,18126,Av. Qta. Grande,38.7395115,-9.224006
120_0_76,120_0,799,0,120_0_ASC_shp,16,18128,Alfragide Norte,38.7394576,-9.221506
120_0_76,120_0,799,0,120_0_ASC_shp,17,10911,Qta. Granja - Av. Uruguai,38.7528686,-9.196812
120_0_76,120_0,799,0,120_0_ASC_shp,18,10913,Av. Uruguai,38.7514375,-9.197488
120_0_76,120_0,799,0,120_0_ASC_shp,19,10908,Estr. Benfica / Av. Gomes Pereira,38.7492955,-9.197668
120_0_76,120_0,799,0,120_0_ASC_shp,20,2804,R. Gen. Morais Sarmento,38.7477775,-9.197817
120_0_76,120_0,799,0,120_0_ASC_shp,21,2802,Estação Benfica - Av. Gomes Pereira,38.7454435,-9.198035
120_0_76,120_0,799,0,120_0_ASC_shp,22,2806,Estação Benfica,38.7450435,-9.199845
120_0_76,120_0,799,0,120_0_ASC_shp,23,8816,R. Venezuela,38.7452565,-9.202968
121_0_77,121_0,723,1,121_0_DESC_shp,0,4206,Algés,38.6986285,-9.2273971
121_0_77,121_0,723,1,121_0_DESC_shp,1,10404,Caselas,38.7169942,-9.2128887
121_0_77,121_0,723,1,121_0_DESC_shp,2,10406,Estr. Queluz,38.7174585,-9.209531
121_0_77,121_0,723,1,121_0_DESC_shp,3,12905,Caramão (Ajuda),38.7144495,-9.204558
121_0_77,121_0,723,1,121_0_DESC_shp,4,50168,Estr. Pedro Teixeira,38.7136145,-9.203657
121_0_77,121_0,723,1,121_0_DESC_shp,5,12910,B. Ajuda (Escola),38.7120956,-9.201779
121_0_77,121_0,723,1,121_0_DESC_shp,6,12923,B. 2 Maio,38.7120905,-9.19918
121_0_77,121_0,723,1,121_0_DESC_shp,7,12928,Pólo Universitário Ajuda (ISCSP),38.713687,-9.197315
121_0_77,121_0,723,1,121_0_DESC_shp,8,10315,Pólo Universitário Ajuda,38.7139365,-9.196975
121_0_77,121_0,723,1,121_0_DESC_shp,9,21304,Montes Claros,38.7178365,-9.199303
121_0_77,121_0,723,1,121_0_DESC_shp,10,21302,Alto Moinhos,38.7220776,-9.196779
121_0_77,121_0,723,1,121_0_DESC_shp,11,4209,R. Damião Góis,38.6982245,-9.225037
121_0_77,121_0,723,1,121_0_DESC_shp,12,8714,Cruz Oliveiras,38.7239695,-9.193621
121_0_77,121_0,723,1,121_0_DESC_shp,13,21308,Estr. Alvito / Al. Keil Amaral,38.7226076,-9.1866726
121_0_77,121_0,723,1,121_0_DESC_shp,14,21306,Pq. Infantil Alvito,38.7199795,-9.1854026
121_0_77,121_0,723,1,121_0_DESC_shp,15,50324,Estr. Pimenteira (Casa dos Animais),38.7231275,-9.18201
121_0_77,121_0,723,1,121_0_DESC_shp,16,8608,Viaduto Duarte Pacheco,38.7232075,-9.165671
121_0_77,121_0,723,1,121_0_DESC_shp,17,8502,Amoreiras,38.7240885,-9.16072
121_0_77,121_0,723,1,121_0_DESC_shp,18,1224,R. Joaquim António Aguiar,38.7248995,-9.154843
121_0_77,121_0,723,1,121_0_DESC_shp,19,1212,Marquês Pombal,38.7246615,-9.150854
121_0_77,121_0,723,1,121_0_DESC_shp,20,1201,Mq. Pombal - Av. Duque Loulé,38.726047,-9.147631
121_0_77,121_0,723,1,121_0_DESC_shp,21,6606,R. Luciano Cordeiro,38.7267335,-9.145762
121_0_77,121_0,723,1,121_0_DESC_shp,22,13212,Inst. Altos Estudos Militares,38.6968855,-9.220122
121_0_77,121_0,723,1,121_0_DESC_shp,23,6604,R. Bernardim Ribeiro,38.7249865,-9.14418
121_0_77,121_0,723,1,121_0_DESC_shp,24,9206,Hosp. Sto. António Capuchos,38.7225675,-9.141545
121_0_77,121_0,723,1,121_0_DESC_shp,25,9214,Campo Mártires Pátria,38.7219586,-9.139206
121_0_77,121_0,723,1,121_0_DESC_shp,26,9209,Desterro,38.720788,-9.138152
121_0_77,121_0,723,1,121_0_DESC_shp,27,9716,R. S. Francisco Xavier,38.6987736,-9.217836
121_0_77,121_0,723,1,121_0_DESC_shp,28,9712,Av. D. Vasco Gama,38.7009685,-9.216336
121_0_77,121_0,723,1,121_0_DESC_shp,29,9706,R. D. Constantino Bragança,38.7063665,-9.216059
121_0_77,121_0,723,1,121_0_DESC_shp,30,12404,Restelo - Av. Descobertas,38.7098185,-9.21498
121_0_77,121_0,723,1,121_0_DESC_shp,31,12402,R. Gregório Lopes,38.7118735,-9.214163
121_0_77,121_0,723,1,121_0_DESC_shp,32,10402,Fonte Caselas,38.7157945,-9.214699
121_0_78,121_0,723,0,121_0_ASC_shp,0,9209,Desterro,38.720788,-9.138152
121_0_78,121_0,723,0,121_0_ASC_shp,1,8607,Viaduto Duarte Pacheco,38.7233072,-9.1664298
121_0_78,121_0,723,0,121_0_ASC_shp,2,8702,Cruz Oliveiras,38.7253386,-9.194073
121_0_78,121_0,723,0,121_0_ASC_shp,3,21301,Alto Moinhos,38.7217306,-9.197109
121_0_78,121_0,723,0,121_0_ASC_shp,4,21303,Montes Claros,38.7177375,-9.199558
121_0_78,121_0,723,0,121_0_ASC_shp,5,50036,Av. Universidade Técnica (UTL),38.7135845,-9.200489
121_0_78,121_0,723,0,121_0_ASC_shp,6,12928,Pólo Universitário Ajuda (ISCSP),38.713687,-9.197315
121_0_78,121_0,723,0,121_0_ASC_shp,7,10315,Pólo Universitário Ajuda,38.7139365,-9.196975
121_0_78,121_0,723,0,121_0_ASC_shp,8,12907,Estr. Marcos,38.7134085,-9.202657
121_0_78,121_0,723,0,121_0_ASC_shp,9,12906,Caramão (Ajuda),38.7145785,-9.204519
121_0_78,121_0,723,0,121_0_ASC_shp,10,12922,CIF,38.7135495,-9.210067
121_0_78,121_0,723,0,121_0_ASC_shp,11,9203,Campo Mártires Pátria,38.7224135,-9.139838
121_0_78,121_0,723,0,121_0_ASC_shp,12,12415,Restelo (Torres),38.7119219,-9.2117021
121_0_78,121_0,723,0,121_0_ASC_shp,13,10402,Fonte Caselas,38.7157945,-9.214699
121_0_78,121_0,723,0,121_0_ASC_shp,14,10404,Caselas,38.7169942,-9.2128887
121_0_78,121_0,723,0,121_0_ASC_shp,15,12401,R. Gregório Lopes,38.7115675,-9.214859
121_0_78,121_0,723,0,121_0_ASC_shp,16,12407,Restelo - Av. Descobertas,38.7096985,-9.215454
121_0_78,121_0,723,0,121_0_ASC_shp,17,9705,R. D. Constantino Bragança,38.7060555,-9.216381
121_0_78,121_0,723,0,121_0_ASC_shp,18,9711,Av. D. Vasco Gama,38.7013995,-9.21678
121_0_78,121_0,723,0,121_0_ASC_shp,19,9717,R. S. Francisco Xavier,38.6991145,-9.217584
121_0_78,121_0,723,0,121_0_ASC_shp,20,13211,Inst. Altos Estudos Militares,38.6966015,-9.220491
121_0_78,121_0,723,0,121_0_ASC_shp,21,4208,R. Damião Góis,38.6983575,-9.225049
121_0_78,121_0,723,0,121_0_ASC_shp,22,9205,Hosp. Sto. António Capuchos,38.7229475,-9.14186
121_0_78,121_0,723,0,121_0_ASC_shp,23,4206,Algés,38.6986285,-9.2273971
121_0_78,121_0,723,0,121_0_ASC_shp,24,6603,R. Bernardim Ribeiro,38.7250235,-9.144013
121_0_78,121_0,723,0,121_0_ASC_shp,25,6605,R. Luciano Cordeiro,38.7268815,-9.145682
121_0_78,121_0,723,0,121_0_ASC_shp,26,1202,Mq. Pombal - Av. Duque Loulé,38.7255685,-9.148615
121_0_78,121_0,723,0,121_0_ASC_shp,27,1209,Mq. Pombal - R. Joaquim A. Aguiar,38.7253784,-9.1520433
121_0_78,121_0,723,0,121_0_ASC_shp,28,1223,R. Joaquim António Aguiar,38.7251025,-9.155301
121_0_78,121_0,723,0,121_0_ASC_shp,29,8501,Amoreiras,38.7243808,-9.1610391
121_1_79,121_1,723,0,121_1_ASC_shp,0,1209,Mq. Pombal - R. Joaquim A. Aguiar,38.7253784,-9.1520433
121_1_79,121_1,723,0,121_1_ASC_shp,1,10315,Pólo Universitário Ajuda,38.7139365,-9.196975
121_1_79,121_1,723,0,121_1_ASC_shp,2,1223,R. Joaquim António Aguiar,38.7251025,-9.155301
121_1_79,121_1,723,0,121_1_ASC_shp,3,8501,Amoreiras,38.7243808,-9.1610391
121_1_79,121_1,723,0,121_1_ASC_shp,4,8607,Viaduto Duarte Pacheco,38.7233072,-9.1664298
