stop_id,stop_name,stop_lat,stop_lon,routes
020888,R HELENA SÁ E COSTA 20,38.606531,-9.181550,3037_0
020889,CH CAPARICA (R FRED FREITAS) PAVILHÃO,38.605400,-9.181610,3037_0|3704_0
020890,CH CAPARICA (R FRED FREITAS) PAVILHÃO,38.605400,-9.181660,3037_0|3704_0
020891,R HUGO CASAES 15,38.604100,-9.181880,3037_0
020892,R HUGO CASAES 15,38.604071,-9.181930,3037_0
020893,Rua Simões de Almeida (Fte 17),38.602692,-9.182382,3037_0
020895,Rua Luis de Freitas Branco (Fte 9),38.601507,-9.184078,3037_0
020899,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,38.600930,-9.185738,3037_0
020901,CHAR CAP (RUA HERÓIS 25 DE ABRIL 32),38.607500,-9.178690,3037_0
020903,R DA PAZ 58B,38.605270,-9.176129,3037_0
020905,AV BELVERDE (X) AV PINHAL AROEIRA,38.586700,-9.164600,3521_0|3521_1|3522_0|3523_0|3523_1
020906,AV BELVERDE (X) AV PINHAL AROEIRA,38.586540,-9.164460,3521_0|3521_1|3522_0|3523_0|3523_1
020907,VL MILHAÇOS R QTA CIMA (X) QTA QUEIMADA,38.614900,-9.175110,3116_0|3116_1|3118_0|3118_1|3504_0|3511_0|3526_0|3526_1
020908,VL MILHAÇOS R QTA CIMA (X) QTA QUEIMADA,38.614920,-9.175270,3116_0|3116_1|3118_0|3118_1|3504_1|3511_0|3526_0|3526_1
020909,MARISOL (AV FONTE TELHA N41A),38.600530,-9.176590,3507_0|3524_0|3716_0
020910,MARISOL (AV FONTE TELHA N41A),38.600730,-9.176560,3507_0|3524_2|3716_0
020911,MARISOL (R MANUEL FEVEREIRO N5),38.598950,-9.178450,3507_0|3524_2|3716_0
020912,MARISOL (R MANUEL FEVEREIRO N5),38.598880,-9.178430,3507_0|3524_0|3716_0
020913,MARISOL (R LOBITOS 57),38.595320,-9.178890,3507_0|3524_0|3716_0
020914,MARISOL (R LOBITOS 57),38.595280,-9.179020,3507_0|3524_2|3716_0
020915,VL FIGUEIRA (EN10-1 KM 1 700),38.642400,-9.169450,3502_0|3503_0|3510_1|3515_1|3516_0|3519_0|3527_0|3528_0
020916,VL FIGUEIRA (EN10-1 KM 1 700),38.642500,-9.169420,3502_0|3503_0|3510_1|3515_1|3516_0|3519_0|3527_0|3528_0
020923,QTA CERIEIRA R QTA CERIEIRA 52(ESCOLA),38.639900,-9.181960,3041_1
020925,R QUINTA DA GRAÇA 25,38.638200,-9.182940,3040_1|3504_1
020926,R QUINTA DA GRAÇA 25,38.638200,-9.182890,3040_1|3504_0
020927,VL FIGUEIRA R QUINTA DA GRAÇA,38.636400,-9.183290,3040_1|3504_0
020928,VL FIGUEIRA R QUINTA DA GRAÇA,38.636400,-9.183330,3040_1|3504_1
020929,VALE FETAL (R SIDÓNIO PAIS 3) CAMINHO,38.633700,-9.183350,3040_1|3504_0
020930,VALE FETAL (R SIDÓNIO PAIS 3) CAMINHO,38.633600,-9.183370,3020_0|3040_1|3504_1
020931,R QTA CONDE DE MASCARENHAS 22 (GNR),38.629600,-9.181040,3504_0
020932,R QTA CONDE DE MASCARENHAS 22 (GNR),38.629600,-9.181080,3504_1
020933,RUA NUNO DE BRAGANÇA,38.627800,-9.178920,3504_0
020934,RUA NUNO DE BRAGANÇA,38.627800,-9.178960,3504_1
020935,RUA QTA DA MADALENA,38.623200,-9.177120,3504_0
020936,RUA QTA DA MADALENA,38.623200,-9.177160,3504_1
020937,RUA SAO CRISTÓVÃO 1,38.620000,-9.176080,3504_1
020939,RUA DAS LARANJEIRAS,38.620800,-9.175050,3504_0
020941,PRAGAL (ESTR CASQUILHO) Bº MATADOURO,38.671200,-9.177740,3525_0
020943,LARANJEIRO (AV 23 JULHO 343B),38.660220,-9.156880,3013_0|3040_0|3040_1|3505_0|3508_0|3508_3|3509_0|3509_1|3511_0|3512_0|3514_0|3535_0|3536_0|3605_0|3715_0|3717_0
020944,LARANJEIRO (AV 23 JULHO 343B),38.660190,-9.157020,3013_0|3040_0|3040_1|3505_0|3508_0|3509_0|3509_1|3511_0|3511_1|3512_0|3514_0|3535_0|3536_0|3605_0|3715_0|3717_0
020945,LARANJEIRO AV 23 JULHO (X) R ÁLAMOS,38.658500,-9.155700,3013_0|3040_0|3040_1|3505_0|3508_0|3508_3|3509_0|3509_1|3511_0|3512_0|3514_0|3535_0|3536_0|3605_0|3715_0|3717_0
020947,CH CAPARICA (R VALE CAVALA LTE 1),38.608530,-9.198500,3030_0
020948,CH CAPARICA (R VALE CAVALA LTE 1),38.608590,-9.198610,3030_0
020949,CH CAPARICA (R VALE CAVALA 18),38.610110,-9.196420,3030_0
020950,CH CAPARICA (R VALE CAVALA 18),38.610030,-9.196390,3030_0
020951,CH CAPARICA (R PRESIDENTE ARRIAGA 18),38.614900,-9.194930,3004_0|3030_0|3507_0
020952,CH CAPARICA (R PRESIDENTE ARRIAGA 18),38.614910,-9.195050,3004_0|3030_0|3507_0
020953,ALTO ÍNDIO (QTA PERFUME) R PADRE ROB SEQ,38.654400,-9.188110,3507_0|3524_0
020954,ALTO ÍNDIO (QTA PERFUME) R PADRE ROB SEQ,38.654400,-9.188050,3507_0|3524_2
020955,Cacilhas (Terminal) P7,38.687409,-9.146880,3508_0|3508_3|3509_0|3509_1
020957,COVA PIEDADE (AV 23 JULHO N4),38.668500,-9.159400,3040_0|3040_1|3508_0|3509_0|3509_1
020959,Cacilhas (Terminal) P8,38.687404,-9.146997,3041_0|3041_1|3510_1|3513_0|3513_1
020961,FEIJÓ (R FRANCISCO ALMEIDA 21),38.650510,-9.159810,3510_1|3513_0|3513_1|3517_0|3525_0
020963,FEIJÓ (R FRANCISCO ALMEIDA N50),38.649190,-9.159460,3510_1|3513_0|3513_1|3517_0|3525_0
020965,CORROIOS (R CIDADE LUANDA 86),38.646020,-9.159680,3510_1|3513_0|3513_1|3517_0|3525_0|3715_0
020966,CORROIOS (R CIDADE LUANDA 86),38.646090,-9.159880,3510_1|3513_0|3513_1|3517_0|3525_0|3715_0
020967,PILOTOS (R NUNO TRISTÃO) ESCOLA BÁSICA,38.645700,-9.205320,3041_0|3041_1|3510_1|3515_1
020969,FEIJÓ (R MÁRIO A GOMES 64),38.648400,-9.160200,3510_1|3513_0|3513_1|3517_0|3715_0
020971,FEIJÓ (R VILA SEIXAL 13),38.649300,-9.161110,3510_1|3513_0|3513_1|3715_0
020973,Cacilhas (Terminal) P3,38.687450,-9.146762,3511_0|3511_1|3512_0
020975,PINHEIRINHO (R TREVO 4),38.607700,-9.182170,3037_0|3511_0|3526_0|3526_1
020977,PINHEIRINHO (R CIDADE M DOURO LTE 79),38.607800,-9.186210,3511_0|3526_0|3526_1
020979,CORROIOS (EN 10-1) TÚNEL/ QTA CHIADO,38.641300,-9.166230,3516_0
020980,CORROIOS (EN 10-1) TÚNEL/ QTA CHIADO,38.641470,-9.166250,3516_0
020981,Bº GONÇALVES R ALM NEG 4 (ESCOLA),38.662000,-9.162920,3517_0|3525_0|3706_0
020985,FEIJÓ (PÇA FRANCISCO TABORDA) ESCOLA,38.650800,-9.161110,3517_0
020987,VALE FIGUEIRA (R CATARINA EUFÉMIA 5),38.635000,-9.172590,3518_0
020988,VALE FIGUEIRA (R CATARINA EUFÉMIA 5),38.635000,-9.172630,3518_0
020992,Costa da Caparica (Terminal) P1,38.644200,-9.240680,3520_0
020993,AROEIRA (AV MAR N121),38.582100,-9.175650,3521_0|3522_0|3523_0
020994,AROEIRA (AV MAR N121),38.582200,-9.175850,3521_0|3522_0|3523_0
020995,AROEIRA (AV MAR 168),38.578942,-9.183921,3521_0|3522_0|3523_0
020996,AROEIRA (AV MAR 168),38.578974,-9.183604,3521_0|3522_0|3523_0
020997,F TELHA (AV MAR 223 (X) AV E MONIZ(GOLF),38.577840,-9.186260,3521_0|3522_0|3523_0
020998,F TELHA (AV MAR 223 (X) AV E MONIZ(GOLF),38.577980,-9.186520,3521_0|3522_0|3523_0
020999,FONTE TELHA ESTR MILITAR-BRIGADA FISCAL,38.575660,-9.193170,3521_0|3522_0|3523_0
021001,Bº F FOMENTOR BELA VISTA (X) R ALCANIÇA,38.667150,-9.182380,3009_0|3507_0|3708_0
021002,Bº F FOMENTOR BELA VISTA (X) R ALCANIÇA,38.667200,-9.182470,3009_0|3507_0|3524_0|3708_0
021003,Bº F FOMENTO (R BELA VISTA 31),38.665990,-9.184890,3009_0|3507_0|3708_0
021004,Bº F FOMENTO (R BELA VISTA 31),38.666020,-9.184980,3009_0|3507_0|3524_0|3708_0
021005,Bº F FOMENTO (R S LOURENÇO 52) POENTE,38.666436,-9.187017,3009_0|3038_0|3507_0|3527_0|3528_0|3708_0
021006,Bº F FOMENTO (R S LOURENÇO 52) POENTE,38.666380,-9.187220,3009_0|3038_0|3507_0|3527_0|3527_1|3528_0|3708_0
021007,Cacilhas (Terminal) P10,38.687606,-9.147014,3535_0
021009,Cacilhas (Terminal) P11 _,38.687700,-9.147190,3536_0
021011,COVA PIEDADE (AV 23 JULHO) POSTO COMB,38.667801,-9.159604,3708_0
021013,R CONCEIÇÃO SAMEIRO ANTUNES 18 - C SUL,38.667858,-9.164044,3701_0|3706_0|3708_0
021015,CH CAPARICA (R FRED FREITAS) PAVILHÃO,38.605300,-9.182760,3704_0
021017,COSTA CAPARICA (TORRE DAS ARGOLAS) TER P2,38.640380,-9.230208,3024_0
021018,COSTA CAPARICA (TORRE DAS ARGOLAS) TER P3,38.640403,-9.230356,3025_0
021019,CV PIEDADE R SAMEIRO ANTUNES FARMÁCIA,38.668100,-9.165140,3715_0
021021,CAMINHO DA RIBEIRA,38.659900,-9.217260,3033_0
021022,CAMINHO DA RIBEIRA,38.659871,-9.217266,3033_0
021023,R DOUTOR JOSÉ RIBEIRO PESSOA LTE14,38.658635,-9.219382,3033_0
021025,R DOUTOR JOSÉ RIBEIRO TOSCANO PESSOA,38.657655,-9.221100,3033_0
021030,RUA AZINHAGA DE PÊRA 3,38.661261,-9.214470,3033_0
021031,RUA AZINHAGA DE PÊRA 12,38.661251,-9.214351,3033_0
021040,R DA BICA (X) TRA STA TERESA,38.629009,-9.202425,3004_0|3015_0|3019_0
021041,R DA BICA 27,38.629311,-9.202154,3004_0|3015_0|3019_0
021062,R Cidade de Ostrava 30,38.670895,-9.166932,3007_0|3026_0|3026_1
021063,R Cidade de Ostrava 30,38.671034,-9.167109,3007_0|3026_0|3026_1
021064,Hosp. Garcia de Orta (Cons. Externas),38.673331,-9.175877,3026_0|3026_1|3027_0|3027_9
021065,Av Rainha D Leonor (C. Saude Almada),38.677631,-9.154111,3026_0|3026_1
021066,Av Rainha D Leonor (C. Saude Almada),38.677558,-9.154141,3026_0|3026_1
021067,Av. 25 de Abril de 1974 18,38.684733,-9.149154,3005_0
021068,Av. Dom Nuno Álvares Pereira 14m,38.679622,-9.157849,3005_0
021069,Av. Dom João I 21a,38.680676,-9.157503,3005_0
021070,Rua Diogo Paiva de Andrade 8,38.680782,-9.162273,3005_0
021071,Rua Serpa Pinto 2,38.683571,-9.159211,3005_0
021072,Rua Cap. Leitão 21A,38.682390,-9.158650,3005_0
021073,Av. Heliodoro Salgado 13,38.682470,-9.157084,3005_0
021074,Rua Dom José de Mascarenhas 33,38.683165,-9.157373,3005_0
027998,PRAGAL (AV TORRADO SILVA) ESTAÇÃO,38.666711,-9.180311,3007_0|3022_0|3027_0|3524_0|3601_0
027999,PRAGAL (AV TORRADO SILVA) ESTAÇÃO,38.666619,-9.179919,3007_0|3022_0|3027_9|3524_2|3601_0
029001,Lazarim (Rua do Movimento das Forças Armadas),38.646529,-9.198290,3041_0|3519_0
029002,Lazarim (Rua do Movimento das Forças Armadas),38.646710,-9.198190,3041_1|3519_0
029004,Cova Piedade (R Cooperativa Piedense 71),38.670312,-9.159142,3013_0|3702_0|3703_0
029005,COSTA CAPARICA (R MANUEL AGRO FAR N50),38.648446,-9.236093,3021_0
029006,CENTRO SAÚDE PRAGAL,38.670410,-9.170638,3026_0|3026_1
029800,COSTA CAPARICA (AV D SEBASTIÃO 73),38.638690,-9.230090,3030_0
029801,COSTA CAPARICA (AV D SEBASTIÃO 76),38.638296,-9.230027,3030_0
029802,FONTE TELHA (ESTR F TELHA 7),38.636129,-9.228297,3030_0
029803,FONTE TELHA (ESTR F TELHA),38.636391,-9.228752,3030_0
029804,COSTA CAPARICA (AV D SEBASTIÃO 25),38.641224,-9.231378,3030_0
029805,COSTA CAPARICA (AV D SEBASTIÃO 28),38.640980,-9.231580,3030_0
029806,R Galileu Saúde Correia 23,38.672924,-9.167635,3009_0|3014_0
029807,R Galileu Saúde Correia 23,38.672983,-9.167757,3009_0|3014_0
029808,R Cidade de Ostrava (X) R Manuel Parada,38.671721,-9.169101,3026_0|3026_1
029809,R Cidade de Ostrava (X) R Manuel Parada,38.671640,-9.169156,3026_0|3026_1
029999,TORRE DAS ARGOLAS P6,38.640300,-9.230469,3709_0
030001,Alfragide (Hosp Veterinário),38.734427,-9.220588,1001_0|1506_0|1507_0|1712_0
030002,Estr Seminário (Hosp Veterinário),38.734342,-9.220408,1501_0|1502_0|1507_0|1712_0
030003,Av Ivens,38.733144,-9.219679,1001_0
030005,Av D Luis I,38.731469,-9.218281,1001_0
030007,Alfragide Sul,38.732898,-9.216992,1001_0
030009,Estr Zambujal (Escolas),38.732700,-9.216230,1001_0
030010,Estr Zambujal (Escolas),38.732670,-9.216090,1001_0
030011,Escola Almeida Garrett,38.733400,-9.215280,1001_0
030012,Escola Almeida Garrett,38.733400,-9.215310,1001_0
030013,Escola Luís Madureira,38.732800,-9.213430,1001_0
030014,Escola Luís Madureira,38.732860,-9.213490,1001_0
030015,R da Misericórdia,38.734200,-9.210520,1001_0
030016,R da Misericórdia,38.734200,-9.210560,1001_0
030018,R das Galegas,38.735900,-9.209640,1001_0
030019,R das Galegas 13,38.737554,-9.207794,1001_0|1503_0|1504_0|1504_1
030020,R das Galegas 13,38.737827,-9.208537,1001_0
030021,Bº Zambujal,38.738762,-9.210545,1001_0|1503_0|1504_0|1504_1
030022,Bairro Zambujal 1,38.738700,-9.210580,1001_0
030024,Estr Alfragide (X) Praceta das Gaias,38.738276,-9.212554,1001_0|1704_0|1704_1|1713_0|1713_1|1718_0
030025,Alfragide (F Aérea),38.738733,-9.214050,1001_0|1507_0|1718_0
030026,Alfragide (F Aérea),38.738316,-9.214083,1001_0|1507_0|1718_0
030027,Av Republica (Pav Desportivo),38.742223,-9.212641,1001_0|1507_0|1704_0|1704_1|1704_3|1718_0
030028,Av Republica (Pav Desportivo),38.742400,-9.212739,1001_0|1507_0|1704_0|1704_1|1718_0
030029,R 5 Outubro 10,38.741811,-9.211677,1001_0|1507_0|1704_0|1704_1|1704_3
030030,R 5 Outubro 18,38.742385,-9.211491,1001_0|1507_0|1704_0|1704_1
030031,R Luís Vaz de Camões 3 (Centro Saúde),38.740808,-9.208936,1001_0|1507_0|1704_0|1704_1|1704_3
030032,R Luís Vaz de Camões (Centro Saúde),38.740866,-9.208829,1001_0|1507_0|1704_0|1704_1
030033,R Gonçalves Zarco 13A,38.741752,-9.206604,1001_0|1507_0|1704_0|1704_1|1704_3
030035,Av Camilo Castelo Branco 6,38.744466,-9.207634,1001_0|1507_0|1704_0|1704_1|1704_3
030037,R Trindade Coelho 14,38.744117,-9.209803,1001_0|1507_0|1704_0|1704_1|1704_3
030038,R Trindade Coelho 19,38.744208,-9.210281,1001_0|1507_0|1704_0|1704_1
030039,Av República 15A,38.746123,-9.212214,1001_0|1507_0|1704_0|1704_1|1704_3|1718_0
030040,Av República 15B,38.746003,-9.212348,1001_0|1507_0|1704_0|1704_1|1718_0
030041,R António Aleixo (Rotunda),38.746916,-9.215716,1001_0|1507_0|1718_0
030043,R Bartolomeu Dias (Aqueduto),38.748048,-9.217112,1001_0|1015_0|1501_0|1507_0|1704_0|1704_1|1704_3|1713_0|1713_1|1718_0
030045,Reboleira (Estação) P7,38.750063,-9.222057,1015_0|1704_0|1704_1
030047,Av Dom Carlos I (Aqueduto),38.748898,-9.218391,1001_0|1015_0|1506_0|1704_0|1704_1|1718_0
030049,Praça Águas Livres 2A,38.746933,-9.216123,1001_0|1015_0|1501_0|1507_0|1510_0|1704_0|1704_1|1704_3|1713_0|1713_1|1718_0
030051,Buraca (X) Cova Moura,38.744016,-9.211066,1001_0|1507_0|1704_0|1704_1|1718_0
030052,Buraca (X) Cova Moura,38.744000,-9.210866,1001_0|1507_0|1704_0|1704_1|1718_0
030053,R Trind Coelho (X) Pcta Conde Arnoso,38.744248,-9.207975,1001_0|1507_0|1704_0|1704_1
030055,Estr Alfragide (CTT),38.742791,-9.205915,1001_0|1507_0|1704_0|1704_1
030059,Alfragide Sul,38.733331,-9.217153,1001_0
030061,Av Ivens,38.733821,-9.219105,1001_0
030063,Av Força Aérea Port (Passagem Peões),38.740214,-9.218129,1002_0|1704_0|1704_1
030064,Alfragide (Força Aérea),38.740175,-9.218330,1002_0|1704_0|1704_1|1704_3
030067,Av Quinta Grande / Av Laranjeiras,38.738500,-9.221110,1002_0
030068,Av Quinta Grande / Av Laranjeiras,38.738500,-9.221060,1002_0
030069,Av Quinta Grande / Av dos Moinhos,38.736700,-9.220570,1002_0
030070,Av Quinta Grande / Av dos Moinhos,38.736700,-9.220520,1002_0
030071,Av Qta Grande 24A,38.735816,-9.221602,1002_0|1704_0|1704_1|1713_0|1713_1
030072,Av Qta Grande 24A,38.735757,-9.221581,1002_0|1704_0|1704_1|1704_3|1713_0|1713_1
030073,Av da Quinta Grande 28,38.735661,-9.223356,1002_0
030074,Av da Quinta Grande 28,38.735647,-9.223209,1002_0|1506_0
030075,Av Quinta Grande (X) R Miradouro,38.736075,-9.225188,1002_0
030076,Av Quinta Grande (X) R Miradouro,38.736534,-9.225637,1002_0|1506_0
030077,Av Quinta Grande / Rua Beatriz Costa,38.737800,-9.226090,1002_0
030078,Av Quinta Grande / Rua Beatriz Costa,38.737800,-9.226130,1002_0|1506_0
030079,Alfrag (Estr Ponte),38.740020,-9.224996,1002_0|1713_0|1713_1
030080,Alfrag (Estr Ponte),38.740151,-9.225119,1002_0|1506_0|1713_0|1713_1
030081,R Terreiro Rossio (Escola),38.745035,-9.226127,1002_0|1013_0|1510_0
030083,R Terreiro Rossio (Rua Escolas),38.747200,-9.225060,1002_0
030084,R Terreiro Rossio (Rua Escolas),38.747200,-9.225100,1002_0
030085,Av Manuel Alped (X) Pcta F Ramos Costa,38.749254,-9.224216,1002_0|1015_0|1510_0|1704_0
030086,Av Manuel Alped (Pcta F Ramos Costa),38.749582,-9.223897,1002_0|1510_0|1704_0|1704_3
030087,Av Brasil 51,38.752720,-9.225915,1002_0|1517_0|1712_0
030088,Av Brasil 72B,38.752541,-9.225974,1002_0|1517_0|1712_0
030089,Av Brasil (Escola),38.754417,-9.226958,1002_0|1517_0|1712_0
030091,Av do Brasil 6,38.757140,-9.227451,1002_0|1517_0|1712_0
030093,Av Gen Humberto Delgado 1,38.760488,-9.229841,1002_0|1518_0|1717_0
030095,Av Gen Humb Delgado (Supermercado),38.761452,-9.233950,1002_0|1518_0|1717_0
030097,Av Gen Humberto Delgado 122,38.762224,-9.237651,1002_0|1004_0|1509_0|1518_0|1603_0|1717_0
030101,R Henrique Nogueira 12a (Jardim),38.759187,-9.233165,1002_0|1005_0|1006_0|1006_1|1007_0|1518_0|1703_0|1717_0|1717_2
030103,Bombeiros Volunt 4C (Mercado da Mina),38.760719,-9.233496,1002_0|1005_0|1006_0|1006_1|1007_0|1518_0|1703_0|1717_0|1717_2
030105,Av Com Luis Antonio Silva 62B,38.759816,-9.229556,1002_0|1517_0|1518_0|1707_0|1707_1|1717_0|1717_2
030107,Av Brasil (Jardim Infantil),38.756169,-9.227794,1002_0|1517_0|1712_0
030109,Av Brasil (Fte Escola),38.754583,-9.227167,1002_0|1517_0|1712_0
030111,Reboleira (Estação) P8,38.750453,-9.223062,1002_0|1014_0|1506_0|1510_0|1712_0|1718_0
030113,Atalaia (Escola Secundária),38.745000,-9.226558,1002_0|1013_0|1015_0|1510_0
030116,Av F Aerea Portug (X) Av Qta Grande,38.739799,-9.221001,1002_0|1704_0|1704_1
030117,Av F Aerea Portug (X) Av Qta Grande,38.739741,-9.220852,1002_0|1704_0|1704_1|1704_3
030119,Amadora (Estação) P4 Entrada Norte,38.760565,-9.236942,1003_0|1005_0|1006_0|1006_1|1007_0|1007_1|1514_0|1703_0
030121,Av Combatentes Grande Guerra 64,38.763187,-9.236830,1003_0|1009_0
030123,R Dr Azevedo Neves 96,38.765280,-9.236990,1003_0|1009_0
030124,R Dr Azevedo Neves 96,38.765301,-9.237112,1003_0
030125,Av C Castro (X) Av Cottinelli Telmo,38.766088,-9.236492,1003_0|1009_0
030126,Av C Castro (X) Av Cottinelli Telmo,38.765966,-9.236573,1003_0|1009_0
030127,Av Cottinelli Telmo 36,38.766334,-9.238291,1003_0
030128,Av Cottinelli Telmo 74,38.766228,-9.238192,1003_0
030129,Av Fernando Valle 29,38.767342,-9.237956,1003_0|1004_0|1014_0
030130,Av Fernando Valle (Rotunda),38.767375,-9.238488,1003_0|1004_0
030131,Av Fernando Valle 50,38.767575,-9.235918,1003_0|1004_0|1014_0
030132,Av Fernando Valle (X) Av Canto Castro,38.767632,-9.236060,1003_0|1004_0
030133,R Franc Bugalho (X) Pcta Teix Gomes,38.767873,-9.234149,1003_0|1004_0|1009_0
030134,R F Bugalho (X) R Daniel Filipe,38.768001,-9.234071,1003_0|1004_0|1009_0
030135,R Oliveira Martins 7C,38.767187,-9.231998,1003_0|1005_0|1006_0|1006_1|1007_0|1007_1|1010_0|1514_0|1517_0|1703_0|1707_0|1707_1
030136,R Oliveira Martins 5A,38.766906,-9.231854,1005_0|1703_0
030137,Estr Serra Mira 31,38.764697,-9.230174,1003_0|1517_0|1707_0|1707_1
030138,Estr Serra Mira 32,38.765050,-9.230580,1003_0|1517_0|1707_0
030139,Estr Falagueira Fte 58a,38.761810,-9.228653,1517_0|1707_0|1707_1
030141,Trav Qta Bolacha 3,38.762011,-9.227341,1003_0
030142,Trav Qta Bolacha 6,38.761917,-9.227768,1003_0
030143,R Qta Bolacha (Supermercado),38.762645,-9.226021,1003_0
030144,R Qta Bolacha (Supermercado),38.762501,-9.226307,1003_0
030145,R João Cristovão China 6,38.762025,-9.225516,1003_0
030146,R Oliveiras 3,38.761713,-9.225365,1003_0
030147,R Octávio Pato (Junta Freguesia),38.761113,-9.224530,1003_0
030149,R Octavio Pato 10,38.760785,-9.223240,1003_0
030151,R Carlos Duarte Caneças 11,38.758663,-9.220626,1003_0
030152,R Carlos Duarte Caneças 9,38.759076,-9.220825,1003_0
030153,R Ant Duarte Caneças 2,38.757461,-9.220850,1003_0
030154,R António Duarte Caneças 2,38.757619,-9.220760,1003_0
030155,Amadora Este (Metro) P2,38.758261,-9.218786,1008_0|1514_0|2601_0|2601_1
030157,Amadora Este (Metro) P3,38.758529,-9.218905,1003_0|1707_0|1713_0
030159,R Octavio Pato 5,38.760973,-9.223305,1003_0
030161,R Octávio Pato Rotunda,38.761220,-9.224572,1003_0
030163,Estr Falagueira 60,38.761873,-9.228506,1003_0|1517_0|1707_0
030165,Estr Serra Mira (Móveis Salima),38.766942,-9.230653,1514_0|1517_0|1707_0
030167,EB1 Artur M Simões,38.768164,-9.231701,1003_0|1004_0|1005_0|1006_0|1006_1|1007_0|1007_1|1010_0|1514_0|1517_0|1703_0|1707_0|1707_1
030168,R Francisco Bugalho 6,38.768253,-9.231184,1003_0|1004_0|1005_0|1703_0
030169,R Luis Gomes 55,38.764168,-9.237523,1003_0|1009_0
030171,Av Marquês Pombal 44,38.763029,-9.238153,1003_0|1005_0|1006_0|1006_1|1007_0|1007_1|1009_0|1514_0|1703_0
030173,R Bomb Volunt 27,38.762586,-9.231798,1005_0|1006_0|1006_1|1007_0|1703_0
030175,R Vasco Lima Couto 10,38.765394,-9.231643,1005_0|1006_0|1006_1|1007_0|1703_0
030177,Casal São Brás,38.766134,-9.229483,1003_0|1006_0|1006_1|1007_0|1007_1|1010_0|1703_0
030179,R Moínho Galega 14,38.767060,-9.228087,1003_0|1006_0|1006_1|1007_0|1007_1|1010_0|1703_0
030180,R Moínho Galega 14,38.766893,-9.228374,1003_0|1006_0|1006_1|1010_0|1703_0
030181,R Cesar Oliveira 8,38.768350,-9.226127,1003_0|1005_0|1006_0|1006_1|1007_0|1007_1|1703_0
030182,R Cesar Oliveira 6,38.768645,-9.225998,1003_0|1005_0|1006_0|1006_1|1703_0
030183,R 17 Setembro 45A - PSP,38.770266,-9.226517,1003_0|1005_0|1006_0|1006_1|1007_0|1007_1|1703_0
030184,R 17 Setembro - PSP,38.770347,-9.226763,1003_0|1005_0|1006_0|1006_1|1703_0
030185,R 17 Set (Junta Freguesia),38.769127,-9.229110,1003_0|1005_0|1006_0|1006_1|1007_0|1007_1|1703_0
030186,R 17 Set (X) Pcta M Boba - Jta Freg,38.769419,-9.228632,1003_0|1005_0|1006_0|1006_1|1703_0
030187,Estr Serra da Mina 56A,38.768924,-9.230146,1004_0|1006_0|1006_1|1010_0|1517_0|1707_0
030188,EB 2/3 José Cardoso Pires,38.769140,-9.230350,1004_0|1006_0|1006_1|1010_0|1517_0|1707_0|1707_1
030189,Estr Serra Mira (Fte Estal CMA),38.773755,-9.230603,1004_0|1006_0|1006_1|1517_0|1707_0
030191,Estr Serra Mira (Posto Combustível),38.777624,-9.229569,1004_0|1006_0|1006_1|1707_0
030193,Moinhos Funcheira (X) S Mira,38.776033,-9.230725,1006_0|1006_1|1707_0
030195,Av Liberdade 44A,38.774974,-9.233493,1006_0|1006_1|1707_0
030196,Av Liberdade 44A,38.775046,-9.233292,1004_0|1006_0|1006_1|1707_0|1707_1
030197,Av Revolução 20A,38.774818,-9.235716,1006_0|1006_1|1707_0
030198,Av Revolução 20A,38.775136,-9.235042,1004_0|1006_0|1006_1|1707_0|1707_1
030199,R 25 Abril 11,38.774230,-9.237501,1006_0|1006_1|1509_0|1707_0
030201,R 25 Abril 52,38.776290,-9.239545,1006_0|1006_1|1509_0|1707_0
030203,R D Dinis - Tras Central Elétrica,38.776785,-9.240098,1006_0|1006_1|1509_0|1707_0
030204,R D Dinis - Iriscor,38.776925,-9.240182,1004_0|1006_0|1006_1|1509_0|1707_0|1707_1
030205,R Sto António Fte Lte 328,38.776700,-9.242278,1006_0|1006_1|1509_0|1707_0
030206,R Sto António Lte 309,38.776970,-9.242532,1004_0|1006_0|1006_1|1509_0|1707_0|1707_1
030207,R D João V (X) R Pico,38.778181,-9.242951,1006_0|1006_1|1509_0|1707_0
030209,R D João V 129,38.779330,-9.240579,1006_0|1006_1|1509_0|1707_0
030211,R D João V 26,38.780345,-9.238629,1006_0|1006_1|1509_0|1707_0
030213,Av L Pires (X) Pç Casal Carpinteiro,38.782166,-9.235810,1006_0|1006_1|1509_0|1517_0|1719_0
030214,Av Lucas Pires (X) Estrada da Central,38.782058,-9.236550,1004_0|1006_0|1006_1|1509_0|1517_0|1719_0
030215,Av Lucas Pires 14,38.783495,-9.233899,1006_0|1006_1|1509_0|1517_0|1719_0
030216,Av Lucas Pires 14,38.783569,-9.234176,1004_0|1006_0|1006_1|1509_0|1517_0|1719_0
030217,Av Amália Rodrigues 49,38.783728,-9.231981,1006_0|1006_1|1509_0|1517_0|1719_0
030218,Av Amália Rodrigues 73,38.783793,-9.231659,1004_0|1006_0|1006_1|1509_0|1517_0|1719_0
030219,Av Amália Rodrigues 32,38.781460,-9.234491,1006_0|1006_1|1509_0|1517_0|1719_0
030221,Av D Armando Romão 13A,38.779672,-9.234147,1006_0|1006_1|1509_0|1517_0
