stop_id,stop_lat,stop_lon,stop_name,imd_id
080189,38.951674,-9.325752,Estr Ponte do Cuco 37.3,22187
080188,38.956542,-9.318130,Estr Ponte Cuco (X) R Carrasqueira,22188
080187,38.956458,-9.318182,Estr Ponte Cuco (X) R Carrasqueira,22189
080186,38.958146,-9.315949,Murgueira (X) Trav Fonte Branca,22190
080185,38.958182,-9.315822,Murgueira (X) Trav Fonte Branca,22191
080184,38.964040,-9.318202,R do Palame 18,22192
080183,38.963894,-9.318021,R do Palame 18,22193
080182,38.968008,-9.322800,En 9 (X) R Quinta dos Cavalos,22194
080181,38.967836,-9.322812,En 9 (X) R Quinta dos Cavalos,22195
080180,38.970478,-9.324967,Av Sra da Lapa (X) R da Lagoinha,22196
080179,38.970667,-9.324982,Av Sra da Lapa (X) R da Lagoinha,22197
080178,38.973984,-9.327966,Av Sra da Lapa 54,22198
080177,38.974121,-9.327973,Av Sra da Lapa 54,22199
080176,38.978143,-9.335681,Av Sra da Lapa 102,22200
080175,38.978256,-9.335696,Av Sra da Lapa 104,22201
080174,38.984235,-9.339807,En 9 (X) Sobral da Abelheira,22202
080173,38.984159,-9.339654,En 9 (X) Sobral da Abelheira,22203
080172,38.989799,-9.339504,Em 551 (X) Casal da Amoreira,22204
080171,38.989751,-9.339619,Em 551 (X) Casal da Amoreira,22205
080170,38.994400,-9.331830,R Principal (Largo do Chafariz),22206
080169,38.994400,-9.331790,R Principal (Largo do Chafariz),22207
080168,38.994900,-9.333540,Praça da República 55,22208
080167,38.994900,-9.333500,Praça da República 53,22209
080166,38.997600,-9.332590,R Principal (Largo da Arieira),22210
080165,38.997600,-9.332560,R Principal (Largo da Arieira),22211
080164,38.997800,-9.329430,R Principal (X) R Casal Mocho,22212
080163,38.997900,-9.329390,R Principal (X) R Casal Mocho,22213
080162,38.999652,-9.319809,Estr Principal (X) Casal Romã,22214
080161,38.999718,-9.319822,Estr Principal (X) Casal Romã,22215
080160,38.995000,-9.304550,Em 551 (X) Monte Gordo,22216
080159,38.995000,-9.304540,Em 551 (X) Monte Gordo,22217
080158,39.006467,-9.289958,R da Farmácia 4,22218
080157,39.006347,-9.289894,R da Farmácia 4,22219
080156,39.004912,-9.287582,R Principal 24 (Livramento),22220
080155,39.004898,-9.287435,R Principal 24 (Livramento),22221
080153,39.003496,-9.286681,R Principal (X) Centro de Saúde,22222
080152,39.004117,-9.283935,Estr Carrascal 11,22223
080151,39.004027,-9.283832,Estr Carrascal 11,22224
080150,39.002174,-9.279511,Estr Carrascal 20,22225
080149,39.002244,-9.279450,Estr Carrascal 20,22226
080148,39.001597,-9.276840,Estr Carrascal 4,22227
080147,39.001679,-9.276859,Estr Carrascal 4,22228
080146,39.011647,-9.274310,En 8 (X) Caneira Velha,22229
080145,39.011719,-9.274175,En 8 (X) Caneira Velha,22230
080144,39.014014,-9.270524,R dos Olivais da Caneira 8,22231
080143,39.014084,-9.270497,R dos Olivais da Caneira 8,22232
080142,39.014920,-9.262349,R António Pedro 45 (Antas),22233
080141,39.014992,-9.262312,R António Pedro 45 (Antas),22234
080140,39.013567,-9.260032,Lgo Fontanário (Antas),22235
080138,38.995456,-9.400136,Av das Laranjeiras (X) Lagoa,22237
080137,38.995411,-9.399940,Av das Laranjeiras (X) Lagoa,22238
080136,38.994083,-9.397148,Av das Laranjeiras 3,22239
080135,38.994253,-9.397129,Av das Laranjeiras 3,22240
080134,38.990063,-9.395456,Estr da Ponte (X) Pucariça,22241
080133,38.990007,-9.395248,Estr da Ponte (X) Pucariça,22242
080132,38.980049,-9.385725,Em 616 (X) Bairro Alto,22243
080131,38.980217,-9.385696,Em 616 (X) Bairro Alto,22244
080130,38.976042,-9.382093,Estr Sto Isidoro 4,22245
080129,38.976234,-9.382297,Estr Sto Isidoro 4,22246
080128,38.973892,-9.379643,Estr Sto Isidoro (X) R da Carrasqueira,22247
080127,38.974077,-9.379717,Estr Sto Isidoro (X) R da Carrasqueira,22248
080126,38.971623,-9.376107,Estr Sto Isidoro (X) Estr F Boa Nabos,22249
080125,38.971767,-9.376143,Estr Sto Isidoro (X) Estr F Boa Nabos,22250
080124,38.968645,-9.368172,En 116 (X) Prct Batalha,22251
080123,38.968973,-9.368628,En 116 (X) Estr Velha,22252
080122,38.967542,-9.364238,En 116 (X) R da Capeça,22253
080121,38.967653,-9.364276,En 116 (X) R da Capeça,22254
080120,38.965055,-9.358808,En 116 (X) R das Formigas,22255
080119,38.965198,-9.358856,En 116 (X) R das Formigas,22256
080117,38.961300,-9.355800,Lgo S Sebastião (X) Tv S Sebastião,22257
080116,38.960729,-9.354749,En 116 39 (Sobreiro),22258
080115,38.961220,-9.355313,En 116 (X) Tv S Sebastião,22259
080114,38.958922,-9.353043,En 116 (Parque Campismo),22260
080113,38.959003,-9.351390,En 116 (X) (Cemitério),22261
080112,38.957923,-9.346847,En 116 (X) R Torre Bela,22262
080111,38.957928,-9.346604,En 116 (X) R Torre Bela,22263
080110,38.961805,-9.395463,En 116 (X) R da Escola,22264
080109,38.961509,-9.395617,En 116 (X) R da Escola,22265
080107,38.964304,-9.414099,En 247 (X) En 116 (Rotunda),22266
080105,38.995605,-9.400499,R Igreja (X) Em 554,22267
080104,39.007383,-9.377696,Estr Casal da Cruz 38 (Colégio Miramar),22268
080103,39.007744,-9.378404,Estr Casal da Cruz 38 (Colégio Miramar),22269
080102,39.009377,-9.386177,Em 554 (X) Tv Romã,22270
080101,39.009177,-9.386388,Em 554 (X) Tv Romã,22271
080100,39.006707,-9.389778,Em 554 38 (Lagoa),22272
080099,39.007168,-9.389059,Em 554 35 (Lagoa),22273
080098,38.995743,-9.400348,Av Laranjeiras (X) R Igreja,22274
080097,38.995538,-9.400552,Av Laranjeiras (X) R Igreja,22275
080096,38.998699,-9.404451,Estr Junceira (X) Estr Zimbral,22276
080095,38.998696,-9.404296,Estr Junceira (X) Estr Zimbral,22277
080094,39.001468,-9.407692,Estr Junceira 17,22278
080093,39.001487,-9.407533,Estr Junceira 17,22279
080092,39.000464,-9.410068,Estr Junceira 4,22280
080091,39.000465,-9.410291,Estr Junceira 4,22281
080090,39.001375,-9.412850,R Palhais 42,22282
080089,39.001147,-9.412623,R Palhais 42,22283
080088,38.997953,-9.413400,R Palhais 15,22284
080087,38.997942,-9.413298,R Palhais 15,22285
080086,38.996227,-9.413359,R Principal (X) R Carrascal,22286
080085,38.996338,-9.413282,R Principal (X) R Carrascal,22287
080084,38.989230,-9.415565,En 247 (X) Praia R Ilhas,22288
080083,38.989191,-9.415468,En 247 (X) Praia R Ilhas,22289
080082,38.982470,-9.418258,En 247 (Mil Regos),22290
080081,38.982556,-9.417983,En 247 (Mil Regos),22291
080080,38.977334,-9.419049,En 247 (Parque Campismo),22292
080079,38.977681,-9.418825,En 247 (Parque Campismo),22293
080078,38.971905,-9.419588,En 247 (B Pescadores),22294
080077,38.972166,-9.419401,En 247 (B Pescadores),22295
080076,38.968229,-9.417889,Av São Sebastião (Lgo Pocinhos),22296
080075,38.968395,-9.417919,Av São Sebastião (Lgo Pocinhos),22297
080070,38.962112,-9.399168,En 116 (X) Lapa da Serra,22298
080069,38.961950,-9.399610,En 116 (X) Lapa da Serra,22299
080068,38.963468,-9.393644,En 116 (X) R Vale De Janeiro 5,22300
080067,38.963368,-9.393490,En 116 (X) R Vale De Janeiro 5,22301
080065,38.964183,-9.390856,En 116 2 (X) Romeirão,22302
080064,38.966843,-9.387569,En 116 2 (X) R Pinhal,22303
080063,38.966983,-9.387576,En 116 2 (X) R Pinhal,22304
080062,38.968077,-9.384847,En 116 2 (Pinhal Frades),22305
080061,38.968264,-9.384011,En 116 (Qta Pinhal Frades),22306
080060,38.970338,-9.380576,En 116 (X) R Vale 4,22307
080059,38.970343,-9.380888,En 116 (X) R Vale 4,22308
080058,38.970739,-9.374341,En 116 (X) Estr Sto Isidoro,22309
080057,38.970894,-9.375017,En 116 (X) Estr Sto Isidoro,22310
080012,38.966431,-9.412037,R do Mirante,22334
080011,38.966442,-9.412157,R do Mirante,22335
080001,38.903628,-9.359926,R Capitão João Lopes 49,22342
080278,38.929330,-9.246479,Malveira (X) R Lamarão,23852
088001,38.938398,-9.279998,R do Casal Novo (x) R das Lages,23930
088000,38.938474,-9.279964,R do Casal Novo (x) R das Lages,23931
080849,38.938833,-9.359806,Em 549 (X) Gonçalvinhos,25095
082314,39.016794,-9.265130,R Principal 12,25644
082313,39.016795,-9.264687,R Principal 15,25645
087721,38.960302,-9.412741,Rua General Humberto Delgado 5,25952
086196,38.958594,-9.407673,Rua General Humberto Delgado (X) Rua Vale Carneiro,25953
088822,38.957481,-9.403479,Caminho Vale Carneiro Frente 32,25954
080032,38.926043,-9.232340,Largo do Freixo (Venda do Pinheiro),25994
080008,38.925961,-9.231648,R Eng Manuel Monterroso Carneiro (V Pinheiro),25995
